b'-BEGIN HEADER-\r
NASA/POWER Source Native Resolution Hourly Data \r
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST\r
Location: Latitude  47.99   Longitude 139.53 \r
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 287.71 meters\r
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 \r
Parameter(s): \r
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) \r
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) \r
T2M                    MERRA-2 Temperature at 2 Meters (C) \r
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) \r
-END HEADER-\r
YEAR,MO,DY,HR,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,T2M,WS10M
2023,6,6,5,0.1,69.96,455.38,171.85,10.16,1.32
2023,6,6,6,0.1,92.32,599.57,338.25,11.85,0.71
2023,6,6,7,0.09,118.28,730.64,526.3,13.87,0.43
2023,6,6,8,0.08,134.98,782.05,678.4,15.46,0.93
2023,6,6,9,0.07,159.2,723.27,692.67,16.48,1.42
2023,6,6,10,0.07,247.49,711.98,855.58,17.13,1.95
2023,6,6,11,0.08,258.25,567.67,766.78,17.21,2.41
2023,6,6,12,0.08,191.61,694.88,727.35,17.09,2.73
2023,6,6,13,0.08,312.99,435.12,686.83,16.85,2.92
2023,6,6,14,0.08,174.1,463.02,448.55,16.48,3.04
2023,6,6,15,0.09,200.22,381.49,411.85,15.9,3.05
2023,6,6,16,0.09,98.23,488.54,289.0,15.13,2.83
2023,6,6,17,0.11,78.93,321.95,176.6,14.15,2.25
2023,6,6,18,0.11,45.31,259.05,86.18,12.68,1.48
2023,6,6,19,0.1,6.79,12.79,5.68,10.7,1.48
2023,6,6,20,-999.0,0.0,0.0,0.0,10.07,1.37
2023,6,6,21,-999.0,0.0,0.0,0.0,9.81,1.13
2023,6,6,22,-999.0,0.0,0.0,0.0,9.65,0.91
2023,6,6,23,-999.0,0.0,0.0,0.0,9.51,0.73
2023,6,7,0,-999.0,0.0,0.0,0.0,9.3,0.66
2023,6,7,1,-999.0,0.0,0.0,0.0,9.08,0.75
2023,6,7,2,-999.0,0.0,0.0,0.0,8.94,0.93
2023,6,7,3,-999.0,0.0,0.0,0.0,8.92,1.09
2023,6,7,4,0.09,28.21,31.06,28.9,9.26,1.18
2023,6,7,5,0.09,85.78,136.16,111.07,10.77,0.93
2023,6,7,6,0.07,136.33,263.9,242.2,12.4,0.4
2023,6,7,7,0.07,172.85,381.23,379.6,14.03,0.53
2023,6,7,8,0.07,219.12,442.24,529.25,15.5,1.13
2023,6,7,9,0.07,292.58,387.23,650.47,16.32,1.68
2023,6,7,10,0.07,201.24,503.28,596.15,16.82,2.14
2023,6,7,11,0.07,278.83,409.72,660.55,17.04,2.43
2023,6,7,12,0.07,334.94,362.09,673.83,17.19,2.63
2023,6,7,13,0.07,322.73,351.05,640.78,17.25,2.73
2023,6,7,14,0.07,306.71,344.51,560.4,17.13,2.72
2023,6,7,15,0.06,238.05,278.83,426.02,16.73,2.6
2023,6,7,16,0.06,184.56,199.05,289.55,15.99,2.32
2023,6,7,17,0.06,110.43,145.86,152.45,14.96,1.83
2023,6,7,18,0.1,50.51,92.3,59.47,13.41,1.07
2023,6,7,19,0.09,6.44,4.79,5.0,11.47,0.71
2023,6,7,20,-999.0,0.0,0.0,0.0,10.36,0.81
2023,6,7,21,-999.0,0.0,0.0,0.0,9.48,1.26
2023,6,7,22,-999.0,0.0,0.0,0.0,9.08,1.66
2023,6,7,23,-999.0,0.0,0.0,0.0,8.93,1.95
2023,6,8,0,-999.0,0.0,0.0,0.0,8.72,1.93
2023,6,8,1,-999.0,0.0,0.0,0.0,8.61,1.83
2023,6,8,2,-999.0,0.0,0.0,0.0,8.52,1.65
2023,6,8,3,-999.0,0.0,0.0,0.0,8.39,1.56
2023,6,8,4,0.1,27.26,17.21,27.8,8.51,1.75
2023,6,8,5,0.07,18.07,8.55,19.3,8.98,1.73
2023,6,8,6,0.07,41.58,2.1,44.72,9.72,1.55
2023,6,8,7,0.07,78.81,0.0,90.78,10.67,1.54
2023,6,8,8,0.08,115.73,1.79,139.45,11.8,1.72
2023,6,8,9,0.08,153.91,48.99,198.95,12.59,1.86
2023,6,8,10,0.08,178.36,35.85,233.55,13.3,1.97
2023,6,8,11,0.08,224.03,35.12,288.77,13.87,2.12
2023,6,8,12,0.08,242.27,22.89,307.17,14.25,2.41
2023,6,8,13,0.08,164.95,29.8,207.5,14.09,2.57
2023,6,8,14,0.08,142.49,82.06,190.38,13.71,2.48
2023,6,8,15,0.08,150.78,36.38,184.77,13.28,2.41
2023,6,8,16,0.08,108.34,1.21,121.38,12.68,2.35
2023,6,8,17,0.07,77.52,8.32,79.93,11.88,2.15
2023,6,8,18,0.07,22.58,4.84,22.77,11.23,1.73
2023,6,8,19,0.09,7.06,0.0,5.68,10.71,1.44
2023,6,8,20,-999.0,0.0,0.0,0.0,10.4,1.36
2023,6,8,21,-999.0,0.0,0.0,0.0,10.25,1.33
2023,6,8,22,-999.0,0.0,0.0,0.0,10.09,1.37
2023,6,8,23,-999.0,0.0,0.0,0.0,9.92,1.42
2023,6,9,0,-999.0,0.0,0.0,0.0,9.77,1.38
2023,6,9,1,-999.0,0.0,0.0,0.0,9.62,1.4
2023,6,9,2,-999.0,0.0,0.0,0.0,9.39,1.52
2023,6,9,3,-999.0,0.0,0.0,0.0,9.08,1.58
2023,6,9,4,0.09,21.33,1.42,22.2,8.83,1.55
2023,6,9,5,0.07,53.42,12.98,54.47,8.76,1.53
2023,6,9,6,0.07,90.73,10.09,101.07,8.87,1.57
2023,6,9,7,0.08,141.43,29.43,172.9,9.18,1.56
2023,6,9,8,0.08,207.75,16.33,259.7,9.67,1.51
2023,6,9,9,0.08,225.97,15.02,286.42,10.22,1.56
2023,6,9,10,0.08,231.82,48.38,300.27,10.53,1.69
2023,6,9,11,0.08,234.77,35.43,310.08,10.8,1.84
2023,6,9,12,0.08,252.14,41.05,323.45,11.05,2.08
2023,6,9,13,0.08,207.98,35.01,261.08,11.13,2.28
2023,6,9,14,0.08,194.8,82.85,264.52,11.04,2.4
2023,6,9,15,0.08,124.53,14.19,150.02,11.0,2.54
2023,6,9,16,0.07,88.25,1.38,98.95,10.81,2.64
2023,6,9,17,0.07,49.14,0.0,50.17,10.34,2.67
2023,6,9,18,0.07,25.16,0.68,25.17,9.67,2.57
2023,6,9,19,0.09,7.4,0.0,6.53,9.09,2.55
2023,6,9,20,-999.0,0.0,0.0,0.0,8.81,2.74
2023,6,9,21,-999.0,0.0,0.0,0.0,8.58,2.82
2023,6,9,22,-999.0,0.0,0.0,0.0,8.35,2.89
2023,6,9,23,-999.0,0.0,0.0,0.0,8.16,3.0
2023,6,10,0,-999.0,0.0,0.0,0.0,7.99,3.12
2023,6,10,1,-999.0,0.0,0.0,0.0,7.85,3.18
2023,6,10,2,-999.0,0.0,0.0,0.0,7.74,3.12
2023,6,10,3,-999.0,0.0,0.0,0.0,7.67,3.1
2023,6,10,4,0.08,19.19,0.0,19.95,7.71,3.05
2023,6,10,5,0.07,39.73,15.82,42.4,7.94,2.9
2023,6,10,6,0.07,59.62,27.06,72.05,8.21,2.84
2023,6,10,7,0.07,61.06,73.63,91.9,8.42,2.78
2023,6,10,8,0.08,69.33,115.98,130.55,8.65,2.8
2023,6,10,9,0.08,78.58,53.64,119.47,8.96,2.72
2023,6,10,10,0.08,147.39,68.69,215.4,9.21,2.57
2023,6,10,11,0.08,134.97,39.51,178.25,9.35,2.51
2023,6,10,12,0.08,164.48,19.42,209.4,9.34,2.48
2023,6,10,13,0.08,171.58,75.83,233.55,9.31,2.45
2023,6,10,14,0.08,136.96,42.92,182.27,9.21,2.29
2023,6,10,15,0.08,123.69,24.8,153.65,9.08,2.09
2023,6,10,16,0.07,85.66,15.16,98.05,8.98,1.99
2023,6,10,17,0.07,50.29,4.12,51.72,8.86,1.96
2023,6,10,18,0.07,31.68,245.4,40.75,8.79,1.98
2023,6,10,19,0.08,9.17,17.12,7.25,8.63,2.04
2023,6,10,20,-999.0,0.0,0.0,0.0,8.53,2.13
2023,6,10,21,-999.0,0.0,0.0,0.0,8.4,2.11
2023,6,10,22,-999.0,0.0,0.0,0.0,8.15,2.13
2023,6,10,23,-999.0,0.0,0.0,0.0,7.91,2.13
2023,6,11,0,-999.0,0.0,0.0,0.0,7.71,2.08
2023,6,11,1,-999.0,0.0,0.0,0.0,7.63,2.01
2023,6,11,2,-999.0,0.0,0.0,0.0,7.59,2.0
2023,6,11,3,-999.0,0.0,0.0,0.0,7.61,1.89
2023,6,11,4,0.11,30.13,121.07,40.45,8.27,1.65
2023,6,11,5,0.09,65.03,381.39,143.5,10.39,1.36
2023,6,11,6,0.11,154.07,427.22,309.0,13.05,1.11
2023,6,11,7,0.1,155.16,581.11,481.67,14.95,0.94
2023,6,11,8,0.09,175.92,664.58,646.97,16.76,0.84
2023,6,11,9,0.09,308.88,551.37,747.25,18.09,0.93
2023,6,11,10,0.09,271.82,631.6,833.88,18.99,1.16
2023,6,11,11,0.09,307.12,533.1,810.17,19.02,1.67
2023,6,11,12,0.08,199.5,675.89,707.15,18.53,2.44
2023,6,11,13,0.09,254.59,650.39,799.83,18.13,2.9
2023,6,11,14,0.09,177.55,703.65,710.8,18.0,2.98
2023,6,11,15,0.09,153.52,652.97,578.72,18.0,2.89
2023,6,11,16,0.11,131.19,581.4,422.98,17.6,2.64
2023,6,11,17,0.12,89.54,481.41,253.15,16.78,2.23
2023,6,11,18,0.11,62.81,156.98,94.35,15.16,1.72
2023,6,11,19,0.12,11.75,8.81,9.5,13.47,1.36
2023,6,11,20,-999.0,0.0,0.0,0.0,12.61,1.1
2023,6,11,21,-999.0,0.0,0.0,0.0,12.05,1.09
2023,6,11,22,-999.0,0.0,0.0,0.0,11.53,1.37
2023,6,11,23,-999.0,0.0,0.0,0.0,11.53,1.65
2023,6,12,0,-999.0,0.0,0.0,0.0,11.7,1.49
2023,6,12,1,-999.0,0.0,0.0,0.0,10.98,1.65
2023,6,12,2,-999.0,0.0,0.0,0.0,10.34,2.05
2023,6,12,3,-999.0,0.0,0.0,0.0,10.65,2.14
2023,6,12,4,0.11,36.65,41.62,37.58,11.83,2.26
2023,6,12,5,0.09,73.64,166.13,115.2,13.27,1.98
2023,6,12,6,0.09,116.53,226.78,205.1,14.11,1.64
2023,6,12,7,0.08,157.68,322.22,303.42,15.19,1.36
2023,6,12,8,0.08,254.88,230.79,422.02,16.22,1.0
2023,6,12,9,0.09,355.72,219.4,556.8,17.25,1.06
2023,6,12,10,0.08,313.03,321.52,583.65,17.66,1.58
2023,6,12,11,0.09,374.31,273.51,660.28,17.28,2.0
2023,6,12,12,0.08,379.96,204.82,603.9,16.23,2.12
2023,6,12,13,0.08,194.86,28.14,243.68,15.17,2.02
2023,6,12,14,0.08,213.22,10.15,264.5,14.42,1.65
2023,6,12,15,0.08,135.47,0.0,160.68,13.73,1.27
2023,6,12,16,0.07,82.8,0.0,94.78,13.23,1.02
2023,6,12,17,0.07,38.51,0.0,40.17,12.71,0.86
2023,6,12,18,0.07,27.36,0.65,27.23,12.06,0.96
2023,6,12,19,0.09,6.33,0.0,5.57,11.37,1.14
2023,6,12,20,-999.0,0.0,0.0,0.0,10.74,1.36
2023,6,12,21,-999.0,0.0,0.0,0.0,10.21,1.41
2023,6,12,22,-999.0,0.0,0.0,0.0,9.78,1.44
2023,6,12,23,-999.0,0.0,0.0,0.0,9.5,1.49
2023,6,13,0,-999.0,0.0,0.0,0.0,9.31,1.41
2023,6,13,1,-999.0,0.0,0.0,0.0,9.19,1.47
2023,6,13,2,-999.0,0.0,0.0,0.0,9.11,1.51
2023,6,13,3,-999.0,0.0,0.0,0.0,9.04,1.6
2023,6,13,4,0.08,24.99,9.16,24.3,9.02,1.61
2023,6,13,5,0.07,40.58,21.44,41.7,9.18,1.52
2023,6,13,6,0.07,69.07,3.77,74.32,9.43,1.52
2023,6,13,7,0.08,98.82,13.96,116.07,9.82,1.54
2023,6,13,8,0.08,148.22,28.17,188.9,10.29,1.52
2023,6,13,9,0.08,235.6,47.16,299.38,10.89,1.53
2023,6,13,10,0.08,300.51,80.98,399.42,11.59,1.56
2023,6,13,11,0.08,294.19,162.27,480.62,12.4,1.59
2023,6,13,12,0.08,346.27,91.36,506.0,12.93,1.59
2023,6,13,13,0.08,310.95,89.15,451.17,13.19,1.55
2023,6,13,14,0.08,236.05,67.88,357.0,13.18,1.52
2023,6,13,15,0.08,181.87,60.65,255.77,12.9,1.56
2023,6,13,16,0.08,135.46,45.01,173.8,12.38,1.56
2023,6,13,17,0.07,86.12,42.3,102.1,11.74,1.48
2023,6,13,18,0.08,33.07,41.36,38.15,10.98,1.26
2023,6,13,19,0.1,9.79,4.28,7.4,9.97,0.87
2023,6,13,20,-999.0,0.0,0.0,0.0,9.34,0.8
2023,6,13,21,-999.0,0.0,0.0,0.0,9.23,0.46
2023,6,13,22,-999.0,0.0,0.0,0.0,9.16,0.41
2023,6,13,23,-999.0,0.0,0.0,0.0,8.97,0.89
2023,6,14,0,-999.0,0.0,0.0,0.0,8.9,1.23
2023,6,14,1,-999.0,0.0,0.0,0.0,9.02,1.35
2023,6,14,2,-999.0,0.0,0.0,0.0,9.15,1.36
2023,6,14,3,-999.0,0.0,0.0,0.0,9.33,1.15
2023,6,14,4,0.11,36.74,98.74,42.8,9.81,0.77
2023,6,14,5,0.07,33.16,297.03,85.43,11.23,0.26
2023,6,14,6,0.07,101.07,492.91,166.93,12.67,0.88
2023,6,14,7,0.08,194.52,125.3,244.25,13.97,1.56
2023,6,14,8,0.08,275.34,59.52,352.5,15.24,2.02
2023,6,14,9,0.09,340.02,46.88,428.1,16.27,2.02
2023,6,14,10,0.09,377.91,49.14,483.48,16.24,2.3
2023,6,14,11,0.09,403.32,75.31,522.72,16.0,2.86
2023,6,14,12,0.09,404.61,115.67,530.05,16.37,3.01
2023,6,14,13,0.09,404.03,241.95,624.62,16.62,3.18
2023,6,14,14,0.1,309.64,324.03,584.05,16.62,3.4
2023,6,14,15,0.1,167.58,417.18,366.92,16.08,3.42
2023,6,14,16,0.08,177.07,111.38,246.18,15.22,3.23
2023,6,14,17,0.07,107.32,82.53,131.65,14.01,2.89
2023,6,14,18,0.07,55.55,39.91,60.2,12.57,2.43
2023,6,14,19,0.08,8.45,0.0,7.45,11.36,2.07
2023,6,14,20,-999.0,0.0,0.0,0.0,10.64,1.9
2023,6,14,21,-999.0,0.0,0.0,0.0,10.27,1.89
2023,6,14,22,-999.0,0.0,0.0,0.0,10.15,1.86
2023,6,14,23,-999.0,0.0,0.0,0.0,10.16,1.93
2023,6,15,0,-999.0,0.0,0.0,0.0,10.15,2.21
2023,6,15,1,-999.0,0.0,0.0,0.0,10.17,2.38
2023,6,15,2,-999.0,0.0,0.0,0.0,10.29,2.56
2023,6,15,3,-999.0,0.0,0.0,0.0,10.31,2.68
2023,6,15,4,0.08,29.97,18.93,29.4,10.64,2.73
2023,6,15,5,0.08,74.28,75.01,88.28,11.57,2.65
2023,6,15,6,0.08,152.53,123.53,206.5,12.87,2.62
2023,6,15,7,0.1,168.47,335.45,346.45,14.54,2.79
2023,6,15,8,0.09,221.74,464.62,518.95,16.7,2.97
2023,6,15,9,0.09,438.82,79.05,602.58,18.47,2.88
2023,6,15,10,0.09,251.63,639.52,803.42,19.69,2.82
2023,6,15,11,0.09,205.14,773.86,903.8,20.37,2.91
2023,6,15,12,0.09,157.41,808.53,899.03,20.5,3.18
2023,6,15,13,0.09,144.12,833.31,856.03,20.25,3.45
2023,6,15,14,0.09,153.51,797.28,750.25,19.93,3.48
2023,6,15,15,0.1,144.99,728.21,611.35,19.55,3.25
2023,6,15,16,0.11,103.58,698.38,448.48,18.98,2.83
2023,6,15,17,0.14,82.94,587.6,282.4,18.14,2.3
2023,6,15,18,0.11,64.16,233.68,108.45,16.32,2.03
2023,6,15,19,0.12,12.49,29.36,12.02,13.71,2.35
2023,6,15,20,-999.0,0.0,0.0,0.0,12.46,2.6
2023,6,15,21,-999.0,0.0,0.0,0.0,11.81,2.72
2023,6,15,22,-999.0,0.0,0.0,0.0,11.3,2.76
2023,6,15,23,-999.0,0.0,0.0,0.0,10.93,2.7
2023,6,16,0,-999.0,0.0,0.0,0.0,10.51,2.58
2023,6,16,1,-999.0,0.0,0.0,0.0,10.04,2.49
2023,6,16,2,-999.0,0.0,0.0,0.0,9.72,2.52
2023,6,16,3,-999.0,0.0,0.0,0.0,9.42,2.5
2023,6,16,4,0.11,30.65,148.36,47.6,10.09,2.29
2023,6,16,5,0.1,87.6,410.86,176.12,12.21,2.06
2023,6,16,6,0.13,140.53,513.91,331.88,14.3,1.18
2023,6,16,7,0.11,154.94,634.71,498.15,16.62,0.39
2023,6,16,8,0.1,109.75,836.44,677.8,18.1,0.55
2023,6,16,9,0.05,139.88,827.49,796.95,18.81,1.26
2023,6,16,10,0.05,158.92,798.74,839.25,19.07,1.85
2023,6,16,11,0.06,100.02,918.78,927.3,19.3,2.25
2023,6,16,12,0.07,117.84,877.48,909.85,19.47,2.47
2023,6,16,13,0.07,88.04,915.32,859.3,19.4,2.62
2023,6,16,14,0.07,103.21,859.55,753.2,19.15,2.73
2023,6,16,15,0.08,93.57,769.34,579.38,18.54,2.89
2023,6,16,16,0.09,98.15,639.74,394.05,17.43,2.97
2023,6,16,17,0.1,99.01,450.59,236.32,16.13,2.71
2023,6,16,18,0.09,57.46,241.53,95.8,14.51,2.34
2023,6,16,19,0.09,10.73,15.15,9.0,12.78,2.33
2023,6,16,20,-999.0,0.0,0.0,0.0,12.13,2.53
2023,6,16,21,-999.0,0.0,0.0,0.0,12.13,2.58
2023,6,16,22,-999.0,0.0,0.0,0.0,12.15,2.46
2023,6,16,23,-999.0,0.0,0.0,0.0,12.24,2.34
2023,6,17,0,-999.0,0.0,0.0,0.0,12.11,2.21
2023,6,17,1,-999.0,0.0,0.0,0.0,11.72,1.99
2023,6,17,2,-999.0,0.0,0.0,0.0,11.34,1.98
2023,6,17,3,-999.0,0.0,0.0,0.0,11.01,1.32
2023,6,17,4,0.09,25.7,2.43,24.2,11.49,1.09
2023,6,17,5,0.08,81.9,57.54,96.85,12.46,1.51
2023,6,17,6,0.1,191.77,113.54,243.5,13.59,2.03
2023,6,17,7,0.04,214.39,307.85,398.88,15.54,2.52
2023,6,17,8,0.05,272.73,386.61,576.62,17.69,3.2
2023,6,17,9,0.08,229.32,666.98,784.8,18.73,3.59
2023,6,17,10,0.09,219.53,682.32,802.2,19.3,3.7
2023,6,17,11,0.06,267.9,678.31,887.8,19.5,3.85
2023,6,17,12,0.03,197.97,727.52,851.08,19.15,4.3
2023,6,17,13,0.04,242.7,615.52,757.03,18.45,4.92
2023,6,17,14,0.03,219.39,507.31,571.35,17.8,5.18
2023,6,17,15,0.1,198.98,359.88,386.3,17.14,5.04
2023,6,17,16,0.1,116.62,477.35,261.2,16.44,4.75
2023,6,17,17,0.1,107.76,219.11,163.65,15.54,4.47
2023,6,17,18,0.08,52.59,77.37,62.72,14.42,4.04
2023,6,17,19,0.09,10.74,14.39,9.0,13.23,3.64
2023,6,17,20,-999.0,0.0,0.0,0.0,12.58,3.56
2023,6,17,21,-999.0,0.0,0.0,0.0,12.1,3.46
2023,6,17,22,-999.0,0.0,0.0,0.0,11.52,3.21
2023,6,17,23,-999.0,0.0,0.0,0.0,11.0,3.13
2023,6,18,0,-999.0,0.0,0.0,0.0,10.77,3.42
2023,6,18,1,-999.0,0.0,0.0,0.0,10.7,3.57
2023,6,18,2,-999.0,0.0,0.0,0.0,10.53,3.53
2023,6,18,3,-999.0,0.0,0.0,0.0,10.43,3.39
2023,6,18,4,0.09,28.75,72.62,30.7,10.45,3.01
2023,6,18,5,0.08,57.67,325.45,107.32,11.16,2.68
2023,6,18,6,0.1,142.22,282.81,245.7,12.36,2.94
2023,6,18,7,0.03,223.82,274.22,376.3,13.73,3.18
2023,6,18,8,0.04,278.41,334.44,506.05,14.98,3.18
2023,6,18,9,0.08,196.29,582.73,553.72,15.7,2.94
2023,6,18,10,0.08,358.04,289.04,644.7,15.82,2.71
2023,6,18,11,0.06,183.5,549.13,550.12,15.99,2.82
2023,6,18,12,0.04,448.46,270.22,706.42,16.08,2.9
2023,6,18,13,0.04,138.21,659.68,604.15,16.14,2.83
2023,6,18,14,0.04,277.09,434.88,600.45,16.28,2.82
2023,6,18,15,0.03,148.6,464.26,390.25,16.19,2.71
2023,6,18,16,0.03,115.64,406.28,264.7,15.88,2.47
2023,6,18,17,0.1,63.63,339.17,166.05,14.92,2.02
2023,6,18,18,0.09,38.8,297.56,75.8,13.55,1.33
2023,6,18,19,0.1,12.61,31.21,11.02,12.03,0.96
2023,6,18,20,-999.0,0.0,0.0,0.0,11.61,0.74
2023,6,18,21,-999.0,0.0,0.0,0.0,11.47,0.91
2023,6,18,22,-999.0,0.0,0.0,0.0,10.97,1.5
2023,6,18,23,-999.0,0.0,0.0,0.0,10.45,1.97
2023,6,19,0,-999.0,0.0,0.0,0.0,10.4,2.14
2023,6,19,1,-999.0,0.0,0.0,0.0,10.45,1.97
2023,6,19,2,-999.0,0.0,0.0,0.0,10.39,2.05
2023,6,19,3,-999.0,0.0,0.0,0.0,10.16,2.29
2023,6,19,4,0.11,32.93,146.03,41.65,10.61,2.37
2023,6,19,5,0.09,87.97,198.75,140.3,11.92,2.18
2023,6,19,6,0.1,115.83,483.57,298.12,13.41,1.85
2023,6,19,7,0.03,96.98,586.74,370.35,15.44,1.88
2023,6,19,8,0.03,127.28,634.99,529.25,16.82,2.03
2023,6,19,9,0.06,209.18,638.46,664.55,17.73,2.1
2023,6,19,10,0.06,230.35,634.13,754.85,18.34,2.04
2023,6,19,11,0.05,174.06,682.16,806.5,18.25,1.82
2023,6,19,12,0.04,248.48,444.11,659.6,18.31,1.55
2023,6,19,13,0.04,223.09,369.98,528.53,17.94,1.44
2023,6,19,14,0.08,259.61,152.72,413.9,17.36,1.49
2023,6,19,15,0.08,203.4,144.31,301.02,16.37,1.77
2023,6,19,16,0.08,158.11,82.0,209.62,15.46,1.82
2023,6,19,17,0.07,84.95,85.79,107.1,14.38,1.67
2023,6,19,18,0.07,36.2,78.19,41.58,13.35,1.44
2023,6,19,19,0.08,11.49,10.68,9.68,12.24,1.23
2023,6,19,20,-999.0,0.0,0.0,0.0,11.57,1.29
2023,6,19,21,-999.0,0.0,0.0,0.0,11.35,1.35
2023,6,19,22,-999.0,0.0,0.0,0.0,11.22,1.49
2023,6,19,23,-999.0,0.0,0.0,0.0,11.14,1.87
2023,6,20,0,-999.0,0.0,0.0,0.0,11.3,2.01
2023,6,20,1,-999.0,0.0,0.0,0.0,11.7,1.93
2023,6,20,2,-999.0,0.0,0.0,0.0,11.99,1.92
2023,6,20,3,-999.0,0.0,0.0,0.0,12.01,2.05
2023,6,20,4,0.11,31.44,167.04,46.45,12.34,2.03
2023,6,20,5,0.09,62.56,422.21,159.8,14.11,1.62
2023,6,20,6,0.11,104.88,591.08,342.8,16.84,1.67
2023,6,20,7,0.03,114.15,699.9,488.85,17.63,1.73
2023,6,20,8,0.03,129.72,770.56,660.67,18.36,1.61
2023,6,20,9,0.07,254.04,239.28,489.51,19.09,1.48
2023,6,20,10,0.04,151.06,831.36,884.62,19.4,1.49
2023,6,20,11,0.04,132.74,822.75,877.53,19.23,1.73
2023,6,20,12,0.04,112.46,836.56,837.45,19.19,2.04
2023,6,20,13,0.03,153.5,811.47,814.05,18.81,2.2
2023,6,20,14,0.03,117.64,753.84,694.72,18.07,2.45
2023,6,20,15,0.03,116.2,737.43,563.45,17.17,2.61
2023,6,20,16,0.03,108.1,611.42,394.75,16.48,2.52
2023,6,20,17,0.11,99.69,505.86,251.5,15.46,2.14
2023,6,20,18,0.09,60.35,245.89,97.15,14.08,1.76
2023,6,20,19,0.11,13.95,16.43,11.35,12.56,1.55
2023,6,20,20,-999.0,0.0,0.0,0.0,11.82,1.54
2023,6,20,21,-999.0,0.0,0.0,0.0,11.53,1.23
2023,6,20,22,-999.0,0.0,0.0,0.0,11.42,0.76
2023,6,20,23,-999.0,0.0,0.0,0.0,11.21,0.29
2023,6,21,0,-999.0,0.0,0.0,0.0,10.91,0.25
2023,6,21,1,-999.0,0.0,0.0,0.0,10.62,0.37
2023,6,21,2,-999.0,0.0,0.0,0.0,10.39,0.51
2023,6,21,3,-999.0,0.0,0.0,0.0,10.29,0.55
2023,6,21,4,0.11,29.92,67.47,34.05,10.74,0.36
2023,6,21,5,0.09,61.17,217.93,109.3,11.7,0.24
2023,6,21,6,0.1,114.56,329.88,233.4,12.9,0.55
2023,6,21,7,0.1,164.23,372.81,362.7,14.53,0.76
2023,6,21,8,0.09,201.35,415.22,511.48,16.23,1.07
2023,6,21,9,0.04,149.07,573.52,573.45,17.44,1.48
2023,6,21,10,0.04,131.93,632.38,584.75,18.21,1.84
2023,6,21,11,0.04,233.27,446.63,618.55,18.65,2.09
2023,6,21,12,0.03,163.89,596.54,571.2,18.9,2.27
2023,6,21,13,0.1,275.83,402.32,581.75,18.73,2.41
2023,6,21,14,0.09,217.18,379.98,466.7,18.52,2.38
2023,6,21,15,0.08,197.05,283.27,351.05,18.19,2.35
2023,6,21,16,0.08,179.5,208.76,248.3,17.45,2.26
2023,6,21,17,0.08,117.26,87.28,140.05,16.39,2.02
2023,6,21,18,0.08,50.42,45.56,53.28,15.06,1.51
2023,6,21,19,0.1,12.79,1.88,9.77,13.42,1.06
2023,6,21,20,-999.0,0.0,0.0,0.0,12.77,1.02
2023,6,21,21,-999.0,0.0,0.0,0.0,12.67,1.1
2023,6,21,22,-999.0,0.0,0.0,0.0,12.84,1.2
2023,6,21,23,-999.0,0.0,0.0,0.0,13.23,1.13
2023,6,22,0,-999.0,0.0,0.0,0.0,13.58,0.97
2023,6,22,1,-999.0,0.0,0.0,0.0,13.76,0.68
2023,6,22,2,-999.0,0.0,0.0,0.0,13.84,0.47
2023,6,22,3,-999.0,0.0,0.0,0.0,13.84,0.51
2023,6,22,4,0.09,23.76,8.45,24.85,14.05,0.47
2023,6,22,5,0.08,59.34,99.88,81.07,14.97,0.24
2023,6,22,6,0.08,107.62,162.97,164.82,17.07,0.18
2023,6,22,7,0.08,204.08,120.81,271.0,18.98,0.53
2023,6,22,8,0.03,186.23,393.73,410.38,19.13,1.08
2023,6,22,9,0.05,223.53,378.0,496.55,19.32,1.76
2023,6,22,10,0.05,215.82,447.04,504.02,19.51,2.22
2023,6,22,11,0.08,365.9,184.96,586.47,19.79,2.29
2023,6,22,12,0.09,333.27,153.24,508.9,19.9,2.46
2023,6,22,13,0.09,338.77,33.33,429.98,19.74,2.6
2023,6,22,14,0.08,319.17,20.33,395.38,19.49,2.48
2023,6,22,15,0.08,238.64,18.16,285.27,18.84,2.41
2023,6,22,16,0.08,181.06,5.51,208.02,17.77,2.27
2023,6,22,17,0.07,105.65,2.54,111.1,16.29,1.85
2023,6,22,18,0.07,32.97,8.55,32.42,15.08,1.05
2023,6,22,19,0.09,7.66,0.0,7.12,14.38,0.53
2023,6,22,20,-999.0,0.0,0.0,0.0,14.08,0.35
2023,6,22,21,-999.0,0.0,0.0,0.0,13.92,0.64
2023,6,22,22,-999.0,0.0,0.0,0.0,13.77,0.89
